#,Format,<LP,id>,<Workload,type>,<client,id>,<Bytes,written>,<Bytes,read>,<Synthetic,data,Received>,<Time,to,write,bytes,>,<Total,elapsed,time>
6,,0,0,0,0,0.000000,2737491097.764761
7,,1,0,0,0,0.000000,2737491096.104773
8,,2,0,0,0,0.000000,2737482175.472510
9,,3,0,0,0,0.000000,2736996898.713367
10,,4,0,0,0,0.000000,2736988302.560387
11,,5,0,0,0,0.000000,2736970350.338063
12,,6,0,0,0,0.000000,2739014705.892425
13,,7,0,0,0,0.000000,2739012386.171638
14,,8,0,0,0,0.000000,2736987815.822402
15,,9,0,0,0,0.000000,2736979221.018012
16,,10,0,0,0,0.000000,2739014704.473267
17,,11,0,0,0,0.000000,2739014706.224380
18,,12,0,0,0,0.000000,2739014704.473267
19,,13,0,0,0,0.000000,2739012386.340816
20,,14,0,0,0,0.000000,2739012384.752480
21,,15,0,0,0,0.000000,2737491096.104773
22,,16,0,0,0,0.000000,2737491097.764761
23,,17,0,0,0,0.000000,2737491096.104773
24,,18,0,0,0,0.000000,2737482175.472510
25,,19,0,0,0,0.000000,2736996898.713367
26,,20,0,0,0,0.000000,2736988302.560387
27,,21,0,0,0,0.000000,2736970350.338063
28,,22,0,0,0,0.000000,2739014705.892425
29,,23,0,0,0,0.000000,2739012386.171638
30,,24,0,0,0,0.000000,2736987815.822402
31,,25,0,0,0,0.000000,2736979221.018012
32,,26,0,0,0,0.000000,2739014704.473267
33,,27,0,0,0,0.000000,2739014706.224380
34,,28,0,0,0,0.000000,2739014704.473267
35,,29,0,0,0,0.000000,2739012386.340816
83,,30,0,0,0,0.000000,2739012386.340816
84,,31,0,0,0,0.000000,2739012384.752480
85,,32,0,0,0,0.000000,2737491096.104773
86,,33,0,0,0,0.000000,2737491097.764761
87,,34,0,0,0,0.000000,2737491096.104773
88,,35,0,0,0,0.000000,2737482175.472510
89,,36,0,0,0,0.000000,2736996898.713367
90,,37,0,0,0,0.000000,2736988302.560387
91,,38,0,0,0,0.000000,2736970350.338063
92,,39,0,0,0,0.000000,2739014705.892425
93,,40,0,0,0,0.000000,2739012386.171638
94,,41,0,0,0,0.000000,2736987815.822402
95,,42,0,0,0,0.000000,2736979221.018012
96,,43,0,0,0,0.000000,2739014704.473267
97,,44,0,0,0,0.000000,2739014706.224380
98,,45,0,0,0,0.000000,2739014704.473267
99,,46,0,0,0,0.000000,2739012386.340816
100,,47,0,0,0,0.000000,2739012384.752480
101,,48,0,0,0,0.000000,2737491096.104773
102,,49,0,0,0,0.000000,2737491097.764761
103,,50,0,0,0,0.000000,2737491096.104773
104,,51,0,0,0,0.000000,2737482175.472510
105,,52,0,0,0,0.000000,2736996898.713367
106,,53,0,0,0,0.000000,2736988302.560387
107,,54,0,0,0,0.000000,2736970350.338063
108,,55,0,0,0,0.000000,2739014705.892425
109,,56,0,0,0,0.000000,2739012386.171638
110,,57,0,0,0,0.000000,2736987815.822402
111,,58,0,0,0,0.000000,2736979221.018012
112,,59,0,0,0,0.000000,2739014704.473267
160,,60,0,0,0,0.000000,2739014704.473267
161,,61,0,0,0,0.000000,2739014706.224380
162,,62,0,0,0,0.000000,2739014704.473267
163,,63,0,0,0,0.000000,2739012386.340816
164,,64,0,0,0,0.000000,2739012384.752480
165,,65,0,0,0,0.000000,2737491096.104773
166,,66,0,0,0,0.000000,2737491097.764761
167,,67,0,0,0,0.000000,2737491096.104773
168,,68,0,0,0,0.000000,2737482175.472510
169,,69,0,0,0,0.000000,2736996898.713367
170,,70,0,0,0,0.000000,2736988302.560387
171,,71,0,0,0,0.000000,2736970350.338063
172,,72,0,0,0,0.000000,2739014705.892425
173,,73,0,0,0,0.000000,2739012386.171638
174,,74,0,0,0,0.000000,2736987815.822402
175,,75,0,0,0,0.000000,2736979221.018012
176,,76,0,0,0,0.000000,2739014704.473267
177,,77,0,0,0,0.000000,2739014706.224380
178,,78,0,0,0,0.000000,2739014704.473267
179,,79,0,0,0,0.000000,2739012386.340816
180,,80,0,0,0,0.000000,2739012384.752480
181,,81,0,0,0,0.000000,2737491096.104773
182,,82,0,0,0,0.000000,2737491097.764761
183,,83,0,0,0,0.000000,2737491096.104773
184,,84,0,0,0,0.000000,2737482175.472510
185,,85,0,0,0,0.000000,2736996898.713367
186,,86,0,0,0,0.000000,2736988302.560387
187,,87,0,0,0,0.000000,2736970350.338063
188,,88,0,0,0,0.000000,2739014705.892425
189,,89,0,0,0,0.000000,2739012386.171638
237,,90,0,0,0,0.000000,2739012386.171638
238,,91,0,0,0,0.000000,2736987815.822402
239,,92,0,0,0,0.000000,2736979221.018012
240,,93,0,0,0,0.000000,2739014704.473267
241,,94,0,0,0,0.000000,2739014706.224380
242,,95,0,0,0,0.000000,2739014704.473267
243,,96,0,0,0,0.000000,2739012386.340816
244,,97,0,0,0,0.000000,2739012384.752480
245,,98,0,0,0,0.000000,2737491096.104773
246,,99,0,0,0,0.000000,2737491097.764761
247,,100,0,0,0,0.000000,2737491096.104773
248,,101,0,0,0,0.000000,2737482175.472510
249,,102,0,0,0,0.000000,2736996898.713367
250,,103,0,0,0,0.000000,2736988302.560387
251,,104,0,0,0,0.000000,2736970350.338063
252,,105,0,0,0,0.000000,2739014705.892425
253,,106,0,0,0,0.000000,2739012386.171638
254,,107,0,0,0,0.000000,2736987815.822402
255,,108,0,0,0,0.000000,2736979221.018012
256,,109,0,0,0,0.000000,2739014704.473267
257,,110,0,0,0,0.000000,2739014706.224380
258,,111,0,0,0,0.000000,2739014704.473267
259,,112,0,0,0,0.000000,2739012386.340816
260,,113,0,0,0,0.000000,2739012384.752480
261,,114,0,0,0,0.000000,2737491096.104773
262,,115,0,0,0,0.000000,2737491097.764761
263,,116,0,0,0,0.000000,2737491096.104773
264,,117,0,0,0,0.000000,2737482175.472510
265,,118,0,0,0,0.000000,2736996898.713367
266,,119,0,0,0,0.000000,2736988302.560387
314,,120,0,0,0,0.000000,2736988302.560387
315,,121,0,0,0,0.000000,2736970350.338063
316,,122,0,0,0,0.000000,2739014705.892425
317,,123,0,0,0,0.000000,2739012386.171638
318,,124,0,0,0,0.000000,2736987815.822402
319,,125,0,0,0,0.000000,2736979221.018012
320,,126,0,0,0,0.000000,2739014704.473267
321,,127,0,0,0,0.000000,2739014706.224380
322,,128,0,0,0,0.000000,2739014704.473267
323,,129,0,0,0,0.000000,2739012386.340816
324,,130,0,0,0,0.000000,2739012384.752480
325,,131,0,0,0,0.000000,2737491096.104773
326,,132,0,0,0,0.000000,2737491097.764761
327,,133,0,0,0,0.000000,2737491096.104773
328,,134,0,0,0,0.000000,2737482175.472510
329,,135,0,0,0,0.000000,2736996898.713367
330,,136,0,0,0,0.000000,2736988302.560387
331,,137,0,0,0,0.000000,2736970350.338063
332,,138,0,0,0,0.000000,2739014705.892425
333,,139,0,0,0,0.000000,2739012386.171638
